Serial_number:,,,
367990,,,
Project ID:,,,
,,,
Location:,,,
,,,
RainFall,,,
UNIT: mm,,,
Rain Cal. Constant: 1.000000 mm,,,
Date,Time,ms,RainFall
9/24/2021,5:58:28 PM,0,0
9/24/2021,5:59:28 PM,0,0
9/24/2021,6:00:28 PM,0,0
9/24/2021,6:01:28 PM,0,0
9/24/2021,6:02:28 PM,0,0
9/24/2021,6:03:28 PM,0,0
9/24/2021,6:04:28 PM,0,0
9/24/2021,6:05:28 PM,0,0
9/24/2021,6:06:28 PM,0,0
9/24/2021,6:07:28 PM,0,0
9/24/2021,6:08:28 PM,0,0
9/24/2021,6:09:28 PM,0,0
9/24/2021,6:10:28 PM,0,0
9/24/2021,6:11:28 PM,0,0
9/24/2021,6:12:28 PM,0,0
9/24/2021,6:13:28 PM,0,0
9/24/2021,6:14:28 PM,0,0
9/24/2021,6:15:28 PM,0,0
9/24/2021,6:16:28 PM,0,0
9/24/2021,6:17:28 PM,0,0
9/24/2021,6:18:28 PM,0,0
9/24/2021,6:19:28 PM,0,0
9/24/2021,6:20:28 PM,0,0
9/24/2021,6:21:28 PM,0,0
9/24/2021,6:22:28 PM,0,0
9/24/2021,6:23:28 PM,0,0
9/24/2021,6:24:28 PM,0,0
9/24/2021,6:25:28 PM,0,0
9/24/2021,6:26:28 PM,0,0
9/24/2021,6:27:28 PM,0,0
9/24/2021,6:28:28 PM,0,0
9/24/2021,6:29:28 PM,0,0
9/24/2021,6:30:28 PM,0,0
9/24/2021,6:31:28 PM,0,0
9/24/2021,6:32:28 PM,0,0
9/24/2021,6:33:28 PM,0,0
9/24/2021,6:34:28 PM,0,0
9/24/2021,6:35:28 PM,0,0
9/24/2021,6:36:28 PM,0,0
9/24/2021,6:37:28 PM,0,0
9/24/2021,6:38:28 PM,0,0
9/24/2021,6:39:28 PM,0,0
9/24/2021,6:40:28 PM,0,0
9/24/2021,6:41:28 PM,0,0
9/24/2021,6:42:28 PM,0,0
9/24/2021,6:43:28 PM,0,0
9/24/2021,6:44:28 PM,0,0
9/24/2021,6:45:28 PM,0,0
9/24/2021,6:46:28 PM,0,0
9/24/2021,6:47:28 PM,0,0
9/24/2021,6:48:28 PM,0,0
9/24/2021,6:49:28 PM,0,0
9/24/2021,6:50:28 PM,0,0
9/24/2021,6:51:28 PM,0,0
9/24/2021,6:52:28 PM,0,0
9/24/2021,6:53:28 PM,0,0
9/24/2021,6:54:28 PM,0,0
9/24/2021,6:55:28 PM,0,0
9/24/2021,6:56:28 PM,0,0
9/24/2021,6:57:28 PM,0,0
9/24/2021,6:58:28 PM,0,0
9/24/2021,6:59:28 PM,0,0
9/24/2021,7:00:28 PM,0,0
9/24/2021,7:01:28 PM,0,0
9/24/2021,7:02:28 PM,0,0
9/24/2021,7:03:28 PM,0,0
9/24/2021,7:04:28 PM,0,0
9/24/2021,7:05:28 PM,0,0
9/24/2021,7:06:28 PM,0,0
9/24/2021,7:07:28 PM,0,0
9/24/2021,7:08:28 PM,0,0
9/24/2021,7:09:28 PM,0,0
9/24/2021,7:10:28 PM,0,0
9/24/2021,7:11:28 PM,0,0
9/24/2021,7:12:28 PM,0,0
9/24/2021,7:13:28 PM,0,0
9/24/2021,7:14:28 PM,0,0
9/24/2021,7:15:28 PM,0,0
9/24/2021,7:16:28 PM,0,0
9/24/2021,7:17:28 PM,0,0
9/24/2021,7:18:28 PM,0,0
9/24/2021,7:19:28 PM,0,0
9/24/2021,7:20:28 PM,0,0
9/24/2021,7:21:28 PM,0,0
9/24/2021,7:22:28 PM,0,0
9/24/2021,7:23:28 PM,0,0
9/24/2021,7:24:28 PM,0,0
9/24/2021,7:25:28 PM,0,0
9/24/2021,7:26:28 PM,0,0
9/24/2021,7:27:28 PM,0,0
9/24/2021,7:28:28 PM,0,0
9/24/2021,7:29:28 PM,0,0
9/24/2021,7:30:28 PM,0,0
9/24/2021,7:31:28 PM,0,0
9/24/2021,7:32:28 PM,0,0
9/24/2021,7:33:28 PM,0,0
9/24/2021,7:34:28 PM,0,0
9/24/2021,7:35:28 PM,0,0
9/24/2021,7:36:28 PM,0,0
9/24/2021,7:37:28 PM,0,0
9/24/2021,7:38:28 PM,0,0
9/24/2021,7:39:28 PM,0,0
9/24/2021,7:40:28 PM,0,0
9/24/2021,7:41:28 PM,0,0
9/24/2021,7:42:28 PM,0,0
9/24/2021,7:43:28 PM,0,0
9/24/2021,7:44:28 PM,0,0
9/24/2021,7:45:28 PM,0,0
9/24/2021,7:46:28 PM,0,0
9/24/2021,7:47:28 PM,0,0
9/24/2021,7:48:28 PM,0,0
9/24/2021,7:49:28 PM,0,0
9/24/2021,7:50:28 PM,0,0
9/24/2021,7:51:28 PM,0,0
9/24/2021,7:52:28 PM,0,0
9/24/2021,7:53:28 PM,0,0
9/24/2021,7:54:28 PM,0,0
9/24/2021,7:55:28 PM,0,0
9/24/2021,7:56:28 PM,0,0
9/24/2021,7:57:28 PM,0,0
9/24/2021,7:58:28 PM,0,0
9/24/2021,7:59:28 PM,0,0
9/24/2021,8:00:28 PM,0,0
9/24/2021,8:01:28 PM,0,0
9/24/2021,8:02:28 PM,0,0
9/24/2021,8:03:28 PM,0,0
9/24/2021,8:04:28 PM,0,0
9/24/2021,8:05:28 PM,0,0
9/24/2021,8:06:28 PM,0,0
9/24/2021,8:07:28 PM,0,0
9/24/2021,8:08:28 PM,0,0
9/24/2021,8:09:28 PM,0,0
9/24/2021,8:10:28 PM,0,0
9/24/2021,8:11:28 PM,0,0
9/24/2021,8:12:28 PM,0,0
9/24/2021,8:13:28 PM,0,0
9/24/2021,8:14:28 PM,0,0
9/24/2021,8:15:28 PM,0,0
9/24/2021,8:16:28 PM,0,0
9/24/2021,8:17:28 PM,0,0
9/24/2021,8:18:28 PM,0,0
9/24/2021,8:19:28 PM,0,0
9/24/2021,8:20:28 PM,0,0
9/24/2021,8:21:28 PM,0,0
9/24/2021,8:22:28 PM,0,0
9/24/2021,8:23:28 PM,0,0
9/24/2021,8:24:28 PM,0,0
9/24/2021,8:25:28 PM,0,0
9/24/2021,8:26:28 PM,0,0
9/24/2021,8:27:28 PM,0,0
9/24/2021,8:28:28 PM,0,0
9/24/2021,8:29:28 PM,0,0
9/24/2021,8:30:28 PM,0,0
9/24/2021,8:31:28 PM,0,0
9/24/2021,8:32:28 PM,0,0
9/24/2021,8:33:28 PM,0,0
9/24/2021,8:34:28 PM,0,0
9/24/2021,8:35:28 PM,0,0
9/24/2021,8:36:28 PM,0,0
9/24/2021,8:37:28 PM,0,0
9/24/2021,8:38:28 PM,0,0
9/24/2021,8:39:28 PM,0,0
9/24/2021,8:40:28 PM,0,0
9/24/2021,8:41:28 PM,0,0
9/24/2021,8:42:28 PM,0,0
9/24/2021,8:43:28 PM,0,0
9/24/2021,8:44:28 PM,0,0
9/24/2021,8:45:28 PM,0,0
9/24/2021,8:46:28 PM,0,0
9/24/2021,8:47:28 PM,0,0
9/24/2021,8:48:28 PM,0,0
9/24/2021,8:49:28 PM,0,0
9/24/2021,8:50:28 PM,0,0
9/24/2021,8:51:28 PM,0,0
9/24/2021,8:52:28 PM,0,0
9/24/2021,8:53:28 PM,0,0
9/24/2021,8:54:28 PM,0,0
9/24/2021,8:55:28 PM,0,0
9/24/2021,8:56:28 PM,0,0
9/24/2021,8:57:28 PM,0,0
9/24/2021,8:58:28 PM,0,0
9/24/2021,8:59:28 PM,0,0
9/24/2021,9:00:28 PM,0,0
9/24/2021,9:01:28 PM,0,0
9/24/2021,9:02:28 PM,0,0
9/24/2021,9:03:28 PM,0,0
9/24/2021,9:04:28 PM,0,0
9/24/2021,9:05:28 PM,0,0
9/24/2021,9:06:28 PM,0,0
9/24/2021,9:07:28 PM,0,0
9/24/2021,9:08:28 PM,0,0
9/24/2021,9:09:28 PM,0,0
9/24/2021,9:10:28 PM,0,0
9/24/2021,9:11:28 PM,0,0
9/24/2021,9:12:28 PM,0,0
9/24/2021,9:13:28 PM,0,0
9/24/2021,9:14:28 PM,0,0
9/24/2021,9:15:28 PM,0,0
9/24/2021,9:16:28 PM,0,0
9/24/2021,9:17:28 PM,0,0
9/24/2021,9:18:28 PM,0,0
9/24/2021,9:19:28 PM,0,0
9/24/2021,9:20:28 PM,0,0
9/24/2021,9:21:28 PM,0,0
9/24/2021,9:22:28 PM,0,0
9/24/2021,9:23:28 PM,0,0
9/24/2021,9:24:28 PM,0,0
9/24/2021,9:25:28 PM,0,0
9/24/2021,9:26:28 PM,0,0
9/24/2021,9:27:28 PM,0,0
9/24/2021,9:28:28 PM,0,0
9/24/2021,9:29:28 PM,0,0
9/24/2021,9:30:28 PM,0,0
9/24/2021,9:31:28 PM,0,0
9/24/2021,9:32:28 PM,0,0
9/24/2021,9:33:28 PM,0,0
9/24/2021,9:34:28 PM,0,0
9/24/2021,9:35:28 PM,0,0
9/24/2021,9:36:28 PM,0,0
9/24/2021,9:37:28 PM,0,0
9/24/2021,9:38:28 PM,0,0
9/24/2021,9:39:28 PM,0,0
9/24/2021,9:40:28 PM,0,0
9/24/2021,9:41:28 PM,0,0
9/24/2021,9:42:28 PM,0,0
9/24/2021,9:43:28 PM,0,0
9/24/2021,9:44:28 PM,0,0
9/24/2021,9:45:28 PM,0,0
9/24/2021,9:46:28 PM,0,0
9/24/2021,9:47:28 PM,0,0
9/24/2021,9:48:28 PM,0,0
9/24/2021,9:49:28 PM,0,0
9/24/2021,9:50:28 PM,0,0
9/24/2021,9:51:28 PM,0,0
9/24/2021,9:52:28 PM,0,0
9/24/2021,9:53:28 PM,0,0
9/24/2021,9:54:28 PM,0,0
9/24/2021,9:55:28 PM,0,0
9/24/2021,9:56:28 PM,0,0
9/24/2021,9:57:28 PM,0,0
9/24/2021,9:58:28 PM,0,0
9/24/2021,9:59:28 PM,0,0
9/24/2021,10:00:28 PM,0,0
9/24/2021,10:01:28 PM,0,0
9/24/2021,10:02:28 PM,0,0
9/24/2021,10:03:28 PM,0,0
9/24/2021,10:04:28 PM,0,0
9/24/2021,10:05:28 PM,0,0
9/24/2021,10:06:28 PM,0,0
9/24/2021,10:07:28 PM,0,0
9/24/2021,10:08:28 PM,0,0
9/24/2021,10:09:28 PM,0,0
9/24/2021,10:10:28 PM,0,0
9/24/2021,10:11:28 PM,0,0
9/24/2021,10:12:28 PM,0,0
9/24/2021,10:13:28 PM,0,0
9/24/2021,10:14:28 PM,0,0
9/24/2021,10:15:28 PM,0,0
9/24/2021,10:16:28 PM,0,0
9/24/2021,10:17:28 PM,0,0
9/24/2021,10:18:28 PM,0,0
9/24/2021,10:19:28 PM,0,0
9/24/2021,10:20:28 PM,0,0
9/24/2021,10:21:28 PM,0,0
9/24/2021,10:22:28 PM,0,0
9/24/2021,10:23:28 PM,0,0
9/24/2021,10:24:28 PM,0,0
9/24/2021,10:25:28 PM,0,0
9/24/2021,10:26:28 PM,0,0
9/24/2021,10:27:28 PM,0,0
9/24/2021,10:28:28 PM,0,0
9/24/2021,10:29:28 PM,0,0
9/24/2021,10:30:28 PM,0,0
9/24/2021,10:31:28 PM,0,0
9/24/2021,10:32:28 PM,0,0
9/24/2021,10:33:28 PM,0,0
9/24/2021,10:34:28 PM,0,0
9/24/2021,10:35:28 PM,0,0
9/24/2021,10:36:28 PM,0,0
9/24/2021,10:37:28 PM,0,0
9/24/2021,10:38:28 PM,0,0
9/24/2021,10:39:28 PM,0,0
9/24/2021,10:40:28 PM,0,0
9/24/2021,10:41:28 PM,0,0
9/24/2021,10:42:28 PM,0,0
9/24/2021,10:43:28 PM,0,0
9/24/2021,10:44:28 PM,0,0
9/24/2021,10:45:28 PM,0,0
9/24/2021,10:46:28 PM,0,0
9/24/2021,10:47:28 PM,0,0
9/24/2021,10:48:28 PM,0,0
9/24/2021,10:49:28 PM,0,0
9/24/2021,10:50:28 PM,0,0
9/24/2021,10:51:28 PM,0,0
9/24/2021,10:52:28 PM,0,0
9/24/2021,10:53:28 PM,0,0
9/24/2021,10:54:28 PM,0,0
9/24/2021,10:55:28 PM,0,0
9/24/2021,10:56:28 PM,0,0
9/24/2021,10:57:28 PM,0,0
9/24/2021,10:58:28 PM,0,0
9/24/2021,10:59:28 PM,0,0
9/24/2021,11:00:28 PM,0,0
9/24/2021,11:01:28 PM,0,0
9/24/2021,11:02:28 PM,0,0
9/24/2021,11:03:28 PM,0,0
9/24/2021,11:04:28 PM,0,0
9/24/2021,11:05:28 PM,0,0
9/24/2021,11:06:28 PM,0,0
9/24/2021,11:07:28 PM,0,0
9/24/2021,11:08:28 PM,0,0
9/24/2021,11:09:28 PM,0,0
9/24/2021,11:10:28 PM,0,0
9/24/2021,11:11:28 PM,0,0
9/24/2021,11:12:28 PM,0,0
9/24/2021,11:13:28 PM,0,0
9/24/2021,11:14:28 PM,0,0
9/24/2021,11:15:28 PM,0,0
9/24/2021,11:16:28 PM,0,0
9/24/2021,11:17:28 PM,0,0
9/24/2021,11:18:28 PM,0,0
9/24/2021,11:19:28 PM,0,0
9/24/2021,11:20:28 PM,0,0
9/24/2021,11:21:28 PM,0,0
9/24/2021,11:22:28 PM,0,0
9/24/2021,11:23:28 PM,0,0
9/24/2021,11:24:28 PM,0,0
9/24/2021,11:25:28 PM,0,0
9/24/2021,11:26:28 PM,0,0
9/24/2021,11:27:28 PM,0,0
9/24/2021,11:28:28 PM,0,0
9/24/2021,11:29:28 PM,0,0
9/24/2021,11:30:28 PM,0,0
9/24/2021,11:31:28 PM,0,0
9/24/2021,11:32:28 PM,0,0
9/24/2021,11:33:28 PM,0,0
9/24/2021,11:34:28 PM,0,0
9/24/2021,11:35:28 PM,0,0
9/24/2021,11:36:28 PM,0,0
9/24/2021,11:37:28 PM,0,0
9/24/2021,11:38:28 PM,0,0
9/24/2021,11:39:28 PM,0,0
9/24/2021,11:40:28 PM,0,0
9/24/2021,11:41:28 PM,0,0
9/24/2021,11:42:28 PM,0,0
9/24/2021,11:43:28 PM,0,0
9/24/2021,11:44:28 PM,0,0
9/24/2021,11:45:28 PM,0,0
9/24/2021,11:46:28 PM,0,0
9/24/2021,11:47:28 PM,0,0
9/24/2021,11:48:28 PM,0,0
9/24/2021,11:49:28 PM,0,0
9/24/2021,11:50:28 PM,0,0
9/24/2021,11:51:28 PM,0,0
9/24/2021,11:52:28 PM,0,0
9/24/2021,11:53:28 PM,0,0
9/24/2021,11:54:28 PM,0,0
9/24/2021,11:55:28 PM,0,0
9/24/2021,11:56:28 PM,0,0
9/24/2021,11:57:28 PM,0,0
9/24/2021,11:58:28 PM,0,0
9/24/2021,11:59:28 PM,0,0
9/25/2021,12:00:28 AM,0,0
9/25/2021,12:01:28 AM,0,0
9/25/2021,12:02:28 AM,0,0
9/25/2021,12:03:28 AM,0,0
9/25/2021,12:04:28 AM,0,0
9/25/2021,12:05:28 AM,0,0
9/25/2021,12:06:28 AM,0,0
9/25/2021,12:07:28 AM,0,0
9/25/2021,12:08:28 AM,0,0
9/25/2021,12:09:28 AM,0,0
9/25/2021,12:10:28 AM,0,0
9/25/2021,12:11:28 AM,0,0
9/25/2021,12:12:28 AM,0,0
9/25/2021,12:13:28 AM,0,0
9/25/2021,12:14:28 AM,0,0
9/25/2021,12:15:28 AM,0,0
9/25/2021,12:16:28 AM,0,0
9/25/2021,12:17:28 AM,0,0
9/25/2021,12:18:28 AM,0,0
9/25/2021,12:19:28 AM,0,0
9/25/2021,12:20:28 AM,0,0
9/25/2021,12:21:28 AM,0,0
9/25/2021,12:22:28 AM,0,0
9/25/2021,12:23:28 AM,0,0
9/25/2021,12:24:28 AM,0,0
9/25/2021,12:25:28 AM,0,0
9/25/2021,12:26:28 AM,0,0
9/25/2021,12:27:28 AM,0,0
9/25/2021,12:28:28 AM,0,0
9/25/2021,12:29:28 AM,0,0
9/25/2021,12:30:28 AM,0,0
9/25/2021,12:31:28 AM,0,0
9/25/2021,12:32:28 AM,0,0
9/25/2021,12:33:28 AM,0,0
9/25/2021,12:34:28 AM,0,0
9/25/2021,12:35:28 AM,0,0
9/25/2021,12:36:28 AM,0,0
9/25/2021,12:37:28 AM,0,0
9/25/2021,12:38:28 AM,0,0
9/25/2021,12:39:28 AM,0,0
9/25/2021,12:40:28 AM,0,0
9/25/2021,12:41:28 AM,0,0
9/25/2021,12:42:28 AM,0,0
9/25/2021,12:43:28 AM,0,0
9/25/2021,12:44:28 AM,0,0
9/25/2021,12:45:28 AM,0,0
9/25/2021,12:46:28 AM,0,0
9/25/2021,12:47:28 AM,0,0
9/25/2021,12:48:28 AM,0,0
9/25/2021,12:49:28 AM,0,0
9/25/2021,12:50:28 AM,0,0
9/25/2021,12:51:28 AM,0,0
9/25/2021,12:52:28 AM,0,0
9/25/2021,12:53:28 AM,0,0
9/25/2021,12:54:28 AM,0,0
9/25/2021,12:55:28 AM,0,0
9/25/2021,12:56:28 AM,0,0
9/25/2021,12:57:28 AM,0,0
9/25/2021,12:58:28 AM,0,0
9/25/2021,12:59:28 AM,0,0
9/25/2021,1:00:28 AM,0,0
9/25/2021,1:01:28 AM,0,0
9/25/2021,1:02:28 AM,0,0
9/25/2021,1:03:28 AM,0,0
9/25/2021,1:04:28 AM,0,0
9/25/2021,1:05:28 AM,0,0
9/25/2021,1:06:28 AM,0,0
9/25/2021,1:07:28 AM,0,0
9/25/2021,1:08:28 AM,0,0
9/25/2021,1:09:28 AM,0,0
9/25/2021,1:10:28 AM,0,0
9/25/2021,1:11:28 AM,0,0
9/25/2021,1:12:28 AM,0,0
9/25/2021,1:13:28 AM,0,0
9/25/2021,1:14:28 AM,0,0
9/25/2021,1:15:28 AM,0,0
9/25/2021,1:16:28 AM,0,0
9/25/2021,1:17:28 AM,0,0
9/25/2021,1:18:28 AM,0,0
9/25/2021,1:19:28 AM,0,0
9/25/2021,1:20:28 AM,0,0
9/25/2021,1:21:28 AM,0,0
9/25/2021,1:22:28 AM,0,0
9/25/2021,1:23:28 AM,0,0
9/25/2021,1:24:28 AM,0,0
9/25/2021,1:25:28 AM,0,0
9/25/2021,1:26:28 AM,0,0
9/25/2021,1:27:28 AM,0,0
9/25/2021,1:28:28 AM,0,0
9/25/2021,1:29:28 AM,0,0
9/25/2021,1:30:28 AM,0,0
9/25/2021,1:31:28 AM,0,0
9/25/2021,1:32:28 AM,0,0
9/25/2021,1:33:28 AM,0,0
9/25/2021,1:34:28 AM,0,0
9/25/2021,1:35:28 AM,0,0
9/25/2021,1:36:28 AM,0,0
9/25/2021,1:37:28 AM,0,0
9/25/2021,1:38:28 AM,0,0
9/25/2021,1:39:28 AM,0,0
9/25/2021,1:40:28 AM,0,0
9/25/2021,1:41:28 AM,0,0
9/25/2021,1:42:28 AM,0,0
9/25/2021,1:43:28 AM,0,0
9/25/2021,1:44:28 AM,0,0
9/25/2021,1:45:28 AM,0,0
9/25/2021,1:46:28 AM,0,0
9/25/2021,1:47:28 AM,0,0
9/25/2021,1:48:28 AM,0,0
9/25/2021,1:49:28 AM,0,0
9/25/2021,1:50:28 AM,0,0
9/25/2021,1:51:28 AM,0,0
9/25/2021,1:52:28 AM,0,0
9/25/2021,1:53:28 AM,0,0
9/25/2021,1:54:28 AM,0,0
9/25/2021,1:55:28 AM,0,0
9/25/2021,1:56:28 AM,0,0
9/25/2021,1:57:28 AM,0,0
9/25/2021,1:58:28 AM,0,0
9/25/2021,1:59:28 AM,0,0
9/25/2021,2:00:28 AM,0,0
9/25/2021,2:01:28 AM,0,0
9/25/2021,2:02:28 AM,0,0
9/25/2021,2:03:28 AM,0,0
9/25/2021,2:04:28 AM,0,0
9/25/2021,2:05:28 AM,0,0
9/25/2021,2:06:28 AM,0,0
9/25/2021,2:07:28 AM,0,0
9/25/2021,2:08:28 AM,0,0
9/25/2021,2:09:28 AM,0,0
9/25/2021,2:10:28 AM,0,0
9/25/2021,2:11:28 AM,0,0
9/25/2021,2:12:28 AM,0,0
9/25/2021,2:13:28 AM,0,0
9/25/2021,2:14:28 AM,0,0
9/25/2021,2:15:28 AM,0,0
9/25/2021,2:16:28 AM,0,0
9/25/2021,2:17:28 AM,0,0
9/25/2021,2:18:28 AM,0,0
9/25/2021,2:19:28 AM,0,0
9/25/2021,2:20:28 AM,0,0
9/25/2021,2:21:28 AM,0,0
9/25/2021,2:22:28 AM,0,0
9/25/2021,2:23:28 AM,0,0
9/25/2021,2:24:28 AM,0,0
9/25/2021,2:25:28 AM,0,0
9/25/2021,2:26:28 AM,0,0
9/25/2021,2:27:28 AM,0,0
9/25/2021,2:28:28 AM,0,0
9/25/2021,2:29:28 AM,0,0
9/25/2021,2:30:28 AM,0,0
9/25/2021,2:31:28 AM,0,0
9/25/2021,2:32:28 AM,0,0
9/25/2021,2:33:28 AM,0,0
9/25/2021,2:34:28 AM,0,0
9/25/2021,2:35:28 AM,0,0
9/25/2021,2:36:28 AM,0,0
9/25/2021,2:37:28 AM,0,0
9/25/2021,2:38:28 AM,0,0
9/25/2021,2:39:28 AM,0,0
9/25/2021,2:40:28 AM,0,0
9/25/2021,2:41:28 AM,0,0
9/25/2021,2:42:28 AM,0,0
9/25/2021,2:43:28 AM,0,0
9/25/2021,2:44:28 AM,0,0
9/25/2021,2:45:28 AM,0,0
9/25/2021,2:46:28 AM,0,0
9/25/2021,2:47:28 AM,0,0
9/25/2021,2:48:28 AM,0,0
9/25/2021,2:49:28 AM,0,0
9/25/2021,2:50:28 AM,0,0
9/25/2021,2:51:28 AM,0,0
9/25/2021,2:52:28 AM,0,0
9/25/2021,2:53:28 AM,0,0
9/25/2021,2:54:28 AM,0,0
9/25/2021,2:55:28 AM,0,0
9/25/2021,2:56:28 AM,0,0
9/25/2021,2:57:28 AM,0,0
9/25/2021,2:58:28 AM,0,0
9/25/2021,2:59:28 AM,0,0
9/25/2021,3:00:28 AM,0,0
9/25/2021,3:01:28 AM,0,0
9/25/2021,3:02:28 AM,0,0
9/25/2021,3:03:28 AM,0,0
9/25/2021,3:04:28 AM,0,0
9/25/2021,3:05:28 AM,0,0
9/25/2021,3:06:28 AM,0,0
9/25/2021,3:07:28 AM,0,0
9/25/2021,3:08:28 AM,0,0
9/25/2021,3:09:28 AM,0,0
9/25/2021,3:10:28 AM,0,0
9/25/2021,3:11:28 AM,0,0
9/25/2021,3:12:28 AM,0,0
9/25/2021,3:13:28 AM,0,0
9/25/2021,3:14:28 AM,0,0
9/25/2021,3:15:28 AM,0,0
9/25/2021,3:16:28 AM,0,0
9/25/2021,3:17:28 AM,0,0
9/25/2021,3:18:28 AM,0,0
9/25/2021,3:19:28 AM,0,0
9/25/2021,3:20:28 AM,0,0
9/25/2021,3:21:28 AM,0,0
9/25/2021,3:22:28 AM,0,0
9/25/2021,3:23:28 AM,0,0
9/25/2021,3:24:28 AM,0,0
9/25/2021,3:25:28 AM,0,0
9/25/2021,3:26:28 AM,0,0
9/25/2021,3:27:28 AM,0,0
9/25/2021,3:28:28 AM,0,0
9/25/2021,3:29:28 AM,0,0
9/25/2021,3:30:28 AM,0,0
9/25/2021,3:31:28 AM,0,0
9/25/2021,3:32:28 AM,0,0
9/25/2021,3:33:28 AM,0,0
9/25/2021,3:34:28 AM,0,0
9/25/2021,3:35:28 AM,0,0
9/25/2021,3:36:28 AM,0,0
9/25/2021,3:37:28 AM,0,0
9/25/2021,3:38:28 AM,0,0
9/25/2021,3:39:28 AM,0,0
9/25/2021,3:40:28 AM,0,0
9/25/2021,3:41:28 AM,0,0
9/25/2021,3:42:28 AM,0,0
9/25/2021,3:43:28 AM,0,0
9/25/2021,3:44:28 AM,0,0
9/25/2021,3:45:28 AM,0,0
9/25/2021,3:46:28 AM,0,0
9/25/2021,3:47:28 AM,0,0
9/25/2021,3:48:28 AM,0,0
9/25/2021,3:49:28 AM,0,0
9/25/2021,3:50:28 AM,0,0
9/25/2021,3:51:28 AM,0,0
9/25/2021,3:52:28 AM,0,0
9/25/2021,3:53:28 AM,0,0
9/25/2021,3:54:28 AM,0,0
9/25/2021,3:55:28 AM,0,0
9/25/2021,3:56:28 AM,0,0
9/25/2021,3:57:28 AM,0,0
9/25/2021,3:58:28 AM,0,0
9/25/2021,3:59:28 AM,0,0
9/25/2021,4:00:28 AM,0,0
9/25/2021,4:01:28 AM,0,0
9/25/2021,4:02:28 AM,0,0
9/25/2021,4:03:28 AM,0,0
9/25/2021,4:04:28 AM,0,0
9/25/2021,4:05:28 AM,0,0
9/25/2021,4:06:28 AM,0,0
9/25/2021,4:07:28 AM,0,0
9/25/2021,4:08:28 AM,0,0
9/25/2021,4:09:28 AM,0,0
9/25/2021,4:10:28 AM,0,0
9/25/2021,4:11:28 AM,0,0
9/25/2021,4:12:28 AM,0,0
9/25/2021,4:13:28 AM,0,0
9/25/2021,4:14:28 AM,0,0
9/25/2021,4:15:28 AM,0,0
9/25/2021,4:16:28 AM,0,0
9/25/2021,4:17:28 AM,0,0
9/25/2021,4:18:28 AM,0,0
9/25/2021,4:19:28 AM,0,0
9/25/2021,4:20:28 AM,0,0
9/25/2021,4:21:28 AM,0,0
9/25/2021,4:22:28 AM,0,0
9/25/2021,4:23:28 AM,0,0
9/25/2021,4:24:28 AM,0,0
9/25/2021,4:25:28 AM,0,0
9/25/2021,4:26:28 AM,0,0
9/25/2021,4:27:28 AM,0,0
9/25/2021,4:28:28 AM,0,0
9/25/2021,4:29:28 AM,0,0
9/25/2021,4:30:28 AM,0,0
9/25/2021,4:31:28 AM,0,0
9/25/2021,4:32:28 AM,0,0
9/25/2021,4:33:28 AM,0,0
9/25/2021,4:34:28 AM,0,0
9/25/2021,4:35:28 AM,0,0
9/25/2021,4:36:28 AM,0,0
9/25/2021,4:37:28 AM,0,0
9/25/2021,4:38:28 AM,0,0
9/25/2021,4:39:28 AM,0,0
9/25/2021,4:40:28 AM,0,0
9/25/2021,4:41:28 AM,0,0
9/25/2021,4:42:28 AM,0,0
9/25/2021,4:43:28 AM,0,0
9/25/2021,4:44:28 AM,0,0
9/25/2021,4:45:28 AM,0,0
9/25/2021,4:46:28 AM,0,0
9/25/2021,4:47:28 AM,0,0
9/25/2021,4:48:28 AM,0,0
9/25/2021,4:49:28 AM,0,0
9/25/2021,4:50:28 AM,0,0
9/25/2021,4:51:28 AM,0,0
9/25/2021,4:52:28 AM,0,0
9/25/2021,4:53:28 AM,0,0
9/25/2021,4:54:28 AM,0,0
9/25/2021,4:55:28 AM,0,0
9/25/2021,4:56:28 AM,0,0
9/25/2021,4:57:28 AM,0,0
9/25/2021,4:58:28 AM,0,0
9/25/2021,4:59:28 AM,0,0
9/25/2021,5:00:28 AM,0,0
9/25/2021,5:01:28 AM,0,0
9/25/2021,5:02:28 AM,0,0
9/25/2021,5:03:28 AM,0,0
9/25/2021,5:04:28 AM,0,0
9/25/2021,5:05:28 AM,0,0
9/25/2021,5:06:28 AM,0,0
9/25/2021,5:07:28 AM,0,0
9/25/2021,5:08:28 AM,0,0
9/25/2021,5:09:28 AM,0,0
9/25/2021,5:10:28 AM,0,0
9/25/2021,5:11:28 AM,0,0
9/25/2021,5:12:28 AM,0,0
9/25/2021,5:13:28 AM,0,0
9/25/2021,5:14:28 AM,0,0
9/25/2021,5:15:28 AM,0,0
9/25/2021,5:16:28 AM,0,0
9/25/2021,5:17:28 AM,0,0
9/25/2021,5:18:28 AM,0,0
9/25/2021,5:19:28 AM,0,0
9/25/2021,5:20:28 AM,0,0
9/25/2021,5:21:28 AM,0,0
9/25/2021,5:22:28 AM,0,0
9/25/2021,5:23:28 AM,0,0
9/25/2021,5:24:28 AM,0,0
9/25/2021,5:25:28 AM,0,0
9/25/2021,5:26:28 AM,0,0
9/25/2021,5:27:28 AM,0,0
9/25/2021,5:28:28 AM,0,0
9/25/2021,5:29:28 AM,0,0
9/25/2021,5:30:28 AM,0,0
9/25/2021,5:31:28 AM,0,0
9/25/2021,5:32:28 AM,0,0
